fecha,precio
2023-03-01 13:00:00,4826.022343661973
2023-03-01 13:10:00,4820.98026969697
2023-03-01 13:20:00,4821.273305882353
2023-03-01 13:30:00,4825.89822962963
2023-03-01 13:40:00,4828.207925531915
2023-03-01 13:50:00,4826.046751724138
2023-03-01 14:00:00,4824.68213030303
2023-03-01 14:10:00,4825.831940277778
2023-03-01 14:20:00,4826.8404666666665
2023-03-01 14:30:00,4829.059210989011
2023-03-01 14:40:00,4832.700703076924
2023-03-01 14:50:00,4834.311913043478
2023-03-01 15:00:00,4837.359748684211
2023-03-01 15:10:00,4840.819219696969
2023-03-01 15:20:00,4842.568366666667
2023-03-01 15:30:00,4844.001817391305
2023-03-01 15:40:00,4845.80845
2023-03-01 15:50:00,4846.875
2023-03-01 16:00:00,4847.579290909091
2023-03-01 16:10:00,4848.191092
2023-03-01 16:20:00,4848.637831818182
2023-03-01 16:30:00,4849.132309090909
2023-03-01 16:40:00,4849.67563076923
2023-03-01 16:50:00,4849.878226229508
2023-03-01 17:00:00,4849.866543478261
2023-03-01 17:10:00,4849.7132919354835
2023-03-01 17:20:00,4849.197458974359
2023-03-01 17:30:00,4848.888295348837
2023-03-01 17:40:00,4848.823523529411
2023-03-01 17:50:00,4848.6549125
2023-03-01 18:00:00,4848.5226
2023-03-02 13:00:00,4843.88143902439
2023-03-02 13:10:00,4856.8523057971015
2023-03-02 13:20:00,4865.99602625
2023-03-02 13:30:00,4873.122287096774
2023-03-02 13:40:00,4877.956960204082
2023-03-02 13:50:00,4879.195526666666
2023-03-02 14:00:00,4879.205844155844
2023-03-02 14:10:00,4878.190855
2023-03-02 14:20:00,4877.32932173913
2023-03-02 14:30:00,4875.940640384616
2023-03-02 14:40:00,4874.840179411764
2023-03-02 14:50:00,4873.6968090909095
2023-03-02 15:00:00,4872.193171875
2023-03-02 15:10:00,4871.482226666666
2023-03-02 15:20:00,4870.96935
2023-03-02 15:30:00,4870.647928571429
2023-03-02 15:40:00,4869.55168852459
2023-03-02 15:50:00,4867.4273085714285
2023-03-02 16:00:00,4865.295751111111
2023-03-02 16:10:00,4862.92916
2023-03-02 16:20:00,4861.569641666666
2023-03-02 16:30:00,4860.524945833334
2023-03-02 16:40:00,4860.131200000001
2023-03-02 16:50:00,4859.919166666667
2023-03-02 17:00:00,4859.789658823529
2023-03-02 17:10:00,4859.394285714286
2023-03-02 17:20:00,4858.9949470588235
2023-03-02 17:30:00,4858.740722222222
2023-03-02 17:40:00,4857.972364864865
2023-03-02 17:50:00,4856.66689375
2023-03-03 13:00:00,4778.70314
2023-03-03 13:10:00,4776.403558620689
2023-03-03 13:20:00,4778.490380645161
2023-03-03 13:30:00,4780.970815
2023-03-03 13:40:00,4781.807108888889
2023-03-03 13:50:00,4779.530720967742
2023-03-03 14:00:00,4776.382082051282
2023-03-03 14:10:00,4772.769312871287
2023-03-03 14:20:00,4770.444697297297
2023-03-03 14:30:00,4772.153559090909
2023-03-03 14:40:00,4773.088248571428
2023-03-03 14:50:00,4773.540805555556
2023-03-03 15:00:00,4774.332702857143
2023-03-03 15:10:00,4776.613732203389
2023-03-03 15:20:00,4777.923283582089
2023-03-03 15:30:00,4778.225234285715
2023-03-03 15:40:00,4778.415297142857
2023-03-03 15:50:00,4778.712522222222
2023-03-03 16:00:00,4778.976788888889
2023-03-03 16:10:00,4779.588520588235
2023-03-03 16:20:00,4780.1066062499995
2023-03-03 16:30:00,4780.203021052631
2023-03-03 16:40:00,4780.285033333334
2023-03-03 16:50:00,4780.44561
2023-03-03 17:00:00,4780.56222
2023-03-03 17:10:00,4780.687364705883
2023-03-03 17:20:00,4780.779330769231
2023-03-03 17:30:00,4780.819616666667
2023-03-03 17:40:00,4780.832677777778
2023-03-03 17:50:00,4780.858360526316
2023-03-03 18:00:00,4780.8829
2023-03-06 13:00:00,4788.716587999999
2023-03-06 13:10:00,4779.363284615384
2023-03-06 13:20:00,4775.128650000001
2023-03-06 13:30:00,4774.885791666667
2023-03-06 13:40:00,4772.929247368421
2023-03-06 13:50:00,4771.288890123456
2023-03-06 14:00:00,4767.51382
2023-03-06 14:10:00,4762.913999056604
2023-03-06 14:20:00,4759.02419879518
2023-03-06 14:30:00,4756.963984313726
2023-03-06 14:40:00,4755.936187096774
2023-03-06 14:50:00,4754.785023214286
2023-03-06 15:00:00,4753.07645
2023-03-06 15:10:00,4751.416864285714
2023-03-06 15:20:00,4748.578701666667
2023-03-06 15:30:00,4746.47341627907
2023-03-06 15:40:00,4745.23854
2023-03-06 15:50:00,4744.083821153847
2023-03-06 16:00:00,4742.884432258064
2023-03-06 16:10:00,4741.943808333333
2023-03-06 16:20:00,4740.725367647059
2023-03-06 16:30:00,4739.76905
2023-03-06 16:40:00,4739.299967857143
2023-03-06 16:50:00,4738.690255172414
2023-03-06 17:00:00,4738.178211764705
2023-03-06 17:10:00,4737.518063333334
2023-03-06 17:20:00,4736.780396
2023-03-06 17:30:00,4736.353772413793
2023-03-06 17:40:00,4735.75044047619
2023-03-06 17:50:00,4735.061583333333
2023-03-07 13:00:00,4676.540557142857
2023-03-07 13:10:00,4677.734077499999
2023-03-07 13:20:00,4681.0888
2023-03-07 13:30:00,4682.04140625
2023-03-07 13:40:00,4682.536077419355
2023-03-07 13:50:00,4682.29685
2023-03-07 14:00:00,4683.301255555555
2023-03-07 14:10:00,4686.006436734694
2023-03-07 14:20:00,4692.093211320755
2023-03-07 14:30:00,4698.648499999999
2023-03-07 14:40:00,4705.548240845071
2023-03-07 14:50:00,4711.70938
2023-03-07 15:00:00,4718.183841538462
2023-03-07 15:10:00,4726.723956521739
2023-03-07 15:20:00,4730.11215
2023-03-07 15:30:00,4733.042544776119
2023-03-07 15:40:00,4735.19116060606
2023-03-07 15:50:00,4736.713265853658
2023-03-07 16:00:00,4738.426065217391
2023-03-07 16:10:00,4739.438172222222
2023-03-07 16:20:00,4740.354056603774
2023-03-07 16:30:00,4741.2602400000005
2023-03-07 16:40:00,4741.971332432432
2023-03-07 16:50:00,4742.525271875
2023-03-07 17:00:00,4743.24795625
2023-03-07 17:10:00,4743.723767741935
2023-03-07 17:20:00,4743.675366666666
2023-03-07 17:30:00,4743.903605555555
2023-03-07 17:40:00,4744.259409090909
2023-03-07 17:50:00,4744.43552173913
2023-03-08 13:00:00,4763.2125
2023-03-08 13:10:00,4773.729354054054
2023-03-08 13:20:00,4775.411245652174
2023-03-08 13:30:00,4772.809320408163
2023-03-08 13:40:00,4776.239985869565
2023-03-08 13:50:00,4777.612078378378
2023-03-08 14:00:00,4777.236580851064
2023-03-08 14:10:00,4776.17767
2023-03-08 14:20:00,4774.8475255813955
2023-03-08 14:30:00,4771.955279310345
2023-03-08 14:40:00,4769.89719047619
2023-03-08 14:50:00,4768.098036842105
2023-03-08 15:00:00,4766.332687323943
2023-03-08 15:10:00,4763.105421052632
2023-03-08 15:20:00,4760.122755
2023-03-08 15:30:00,4758.38229375
2023-03-08 15:40:00,4757.134404255319
2023-03-08 15:50:00,4756.1929580645165
2023-03-08 16:00:00,4755.2721813953485
2023-03-08 16:10:00,4754.238992307693
2023-03-08 16:20:00,4753.756355555555
2023-03-08 16:30:00,4753.679848387097
2023-03-08 16:40:00,4753.915331578947
2023-03-08 16:50:00,4754.101686206896
2023-03-08 17:00:00,4754.104166666667
2023-03-08 17:10:00,4754.141438095238
2023-03-08 17:20:00,4754.17605
2023-03-08 17:30:00,4754.24211
2023-03-08 17:40:00,4754.588722222222
2023-03-08 17:50:00,4755.704351851852
2023-03-10 13:00:00,4776.304251612903
2023-03-10 13:10:00,4778.822767857143
2023-03-10 13:20:00,4781.253351923077
2023-03-10 13:30:00,4785.355768103449
2023-03-10 13:40:00,4777.1935184
2023-03-10 13:50:00,4770.843220000001
2023-03-10 14:00:00,4769.92103
2023-03-10 14:10:00,4769.412185135136
2023-03-10 14:20:00,4769.969722222222
2023-03-10 14:30:00,4770.257577669903
2023-03-10 14:40:00,4769.370034920635
2023-03-10 14:50:00,4768.5202625
2023-03-10 15:00:00,4767.092643333333
2023-03-10 15:10:00,4764.9930185185185
2023-03-10 15:20:00,4762.802027868852
2023-03-10 15:30:00,4760.496418604652
2023-03-10 15:40:00,4759.236884615385
2023-03-10 15:50:00,4758.379020689656
2023-03-10 16:00:00,4757.810558823529
2023-03-10 16:10:00,4757.242718181818
2023-03-10 16:20:00,4756.725872222222
2023-03-10 16:30:00,4756.018561363636
2023-03-10 16:40:00,4754.407353448276
2023-03-10 16:50:00,4752.066447368421
2023-03-10 17:00:00,4750.810488
2023-03-10 17:10:00,4749.730563414634
2023-03-10 17:20:00,4749.027833333334
2023-03-10 17:30:00,4748.704758333333
2023-03-10 17:40:00,4748.5300125
2023-03-10 17:50:00,4748.258894117647
2023-03-13 13:00:00,4789.17343076923
2023-03-13 13:10:00,4784.533600000001
2023-03-13 13:20:00,4782.931415384615
2023-03-13 13:30:00,4782.184877777778
2023-03-13 13:40:00,4780.327518644068
2023-03-13 13:50:00,4778.598575
2023-03-13 14:00:00,4778.396886111111
2023-03-13 14:10:00,4778.3767124999995
2023-03-13 14:20:00,4778.2741206185565
2023-03-13 14:30:00,4777.687886206897
2023-03-13 14:40:00,4777.506522535211
2023-03-13 14:50:00,4776.931098571429
2023-03-13 15:00:00,4775.474341463415
2023-03-13 15:10:00,4774.657284999999
2023-03-13 15:20:00,4774.54322
2023-03-13 15:30:00,4774.3423
2023-03-13 15:40:00,4774.101854545454
2023-03-13 15:50:00,4773.869346428571
2023-03-13 16:00:00,4773.464543589744
2023-03-13 16:10:00,4772.443127777778
2023-03-13 16:20:00,4771.303213888889
2023-03-13 16:30:00,4770.298985185185
2023-03-13 16:40:00,4769.842139285714
2023-03-13 16:50:00,4769.871226923076
2023-03-13 17:00:00,4769.801194444444
2023-03-13 17:10:00,4769.7519250000005
2023-03-13 17:20:00,4769.736275
2023-03-13 17:30:00,4769.762988461539
2023-03-13 17:40:00,4769.76195
2023-03-13 17:50:00,4769.790223529411
2023-03-14 13:00:00,4752.867777272727
2023-03-14 13:10:00,4747.021442857143
2023-03-14 13:20:00,4741.557179761905
2023-03-14 13:30:00,4738.878110588235
2023-03-14 13:40:00,4736.169979268292
2023-03-14 13:50:00,4735.530155932203
2023-03-14 14:00:00,4735.642484782608
2023-03-14 14:10:00,4735.598787096774
2023-03-14 14:20:00,4735.29055
2023-03-14 14:30:00,4734.375640740741
2023-03-14 14:40:00,4733.107650617284
